x	y
160	1.98076923077
164	1.73786407767
168	1.73195876289
172	1.73033707865
176	1.90697674419
180	2.7619047619
184	1.69135802469
188	1.83333333333
192	1.46835443038
196	1.68115942029
200	1.61643835616
204	1.52173913043
208	1.48051948052
212	2.14705882353
216	1.6875
220	1.61290322581
224	1.4375
228	1.32692307692
232	1.52380952381
236	1.61194029851
240	1.69696969697
244	2.1186440678
248	1.41538461538
252	1.29824561404
256	1.84905660377
260	1.77358490566
264	1.6
268	1.81818181818
272	1.34042553191
276	1.44897959184
280	1.96428571429
284	1.69230769231
288	1.42592592593
292	1.47169811321
296	1.75471698113
300	1.56603773585
304	1.52272727273
308	1.48
312	2.25454545455
316	1.57446808511
320	1.55813953488
324	1.38461538462
328	1.375
332	1.42553191489
336	1.26666666667
340	1.25
344	1.42
348	1.7
352	1.46808510638
356	1.41025641026
360	1.28846153846
364	1.3
368	1.28888888889
372	1.20408163265
376	1.64912280702
380	1.21818181818
384	1.32558139535
388	1.17391304348
