x	y
240	1.94230769231
244	2.51
248	2.05660377358
252	1.81188118812
256	1.98969072165
260	1.51724137931
264	2.05952380952
268	1.58823529412
272	1.64948453608
276	1.53333333333
280	1.975
284	1.77464788732
288	1.75675675676
292	1.69333333333
296	1.73863636364
300	2.09459459459
304	1.6049382716
308	1.86842105263
312	1.80519480519
316	1.95
320	1.85507246377
324	1.39344262295
328	1.84126984127
332	1.54411764706
336	1.83870967742
340	1.6935483871
344	1.51515151515
348	1.56140350877
352	2.03333333333
356	1.83333333333
360	1.71186440678
364	1.72413793103
368	1.78571428571
372	1.82142857143
376	1.61194029851
380	1.44642857143
384	1.44262295082
388	1.4
