x	y
0	0.0007361445575484258
1	0.0006897587367174404
2	0.0007747628627836995
3	0.0007212933452839189
4	0.0007499375945363438
5	0.0008319518914886939
6	0.0008949231098705903
7	0.0008270956241775157
8	0.0008733343326804424
9	0.00089918043165006
10	0.00087392781371716
11	0.0008616591748142503
12	0.000843411797637449
13	0.0008705786107599412
14	0.0008384518406837065
15	0.0008397590886796106
16	0.0008455835299750417
17	0.0008812658264992258
18	0.0008543966984465422
19	0.000856451593612231
20	0.0008661110830046733
21	0.0008352281084816775
22	0.0008546954166835971
23	0.0009035886123388154
24	0.0009402837869142332
25	0.0009596835630627479
26	0.0010252434130861604
27	0.001114858738077988
28	0.001103609293244686
29	0.001093774804459003
30	0.0010736381272093913
31	0.0011035861925495695
32	0.0010755312573525549
33	0.001045507061147629
34	0.0011169894213193734
35	0.001162688490804261
36	0.0011065253066960767
37	0.0011488584468688627
38	0.0011879572265810115
39	0.001195302808911329
40	0.0011509365101707956
41	0.001175454065236399
42	0.0010582983064790566
43	0.0010663296848168718
44	0.00103170567422651
45	0.0010856527080227538
46	0.0011338960847070757
47	0.0011360783271043284
48	0.0011277482966204108
49	0.0011076801005876478
50	0.001097419451704551
51	0.0010792069883269154
52	0.0011120547907015222
53	0.0010834625672449902
54	0.0010579613786478829
55	0.0010084153196789306
56	0.0009144271942066781
57	0.0009003795030710429
58	0.0008239958878826018
59	0.0008303025478063608
60	0.0007919995597753012
61	0.0008356533121498116
62	0.0008292063999227661
63	0.0008986630892190539
64	0.0009531925137719249
65	0.001004044635762609
66	0.0009861794753652342
67	0.0009641239146030101
68	0.0009058791396620968
69	0.0008569288300730255
70	0.0008103674470731764
71	0.0008428653625554228
72	0.0008388823110233284
73	0.0008790401872330045
74	0.0008587582035820884
75	0.0008423862069286442
76	0.0007753935054759742
77	0.0008391825888598492
78	0.0008352521346655067
79	0.0008417623799664486
80	0.0008703524531301993
81	0.000918765416451317
82	0.0008679370886910647
83	0.000856330846818118
84	0.0008354758466468743
85	0.000819805266578158
86	0.0007667063926844852
87	0.0007693878771266316
88	0.0007588525663479728
89	0.0007318277732841882
90	0.0006738374000414104
91	0.0006395706987633199
92	0.0006096758881791425
93	0.0006032010775494396
94	0.0005807162256048715
95	0.000621339531908785
