x	y
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	4.3160403968608715e-08
26	4.3160403968608715e-08
27	4.3760394599579725e-06
28	1.2188255751249418e-05
29	1.2188255751249418e-05
30	1.214509534728081e-05
31	1.214509534728081e-05
32	7.812346093165038e-06
33	1.2980187359120733e-10
34	1.2980187359120733e-10
35	1.2980187359120733e-10
36	1.2980187359120733e-10
37	2.4090950086689274e-06
38	7.4325156700487525e-06
39	7.4325156700487525e-06
40	7.433079667821656e-06
41	8.793584183851172e-06
42	6.384489175182244e-06
43	5.556408940770316e-06
44	5.556408940770316e-06
45	2.7773005162983065e-05
46	2.6412500646953545e-05
47	5.28503555754709e-05
48	4.932337920361811e-05
49	7.52526317765195e-05
50	5.6628208933424354e-05
51	5.7571090003482e-05
52	3.2434489217299634e-05
53	4.364852404204331e-05
54	2.7233864934783397e-05
55	3.48008193036918e-05
56	3.588081608978486e-05
57	3.457956194744987e-05
58	3.847524996521434e-05
59	5.292594536897906e-05
60	4.79037291646582e-05
61	5.641982370516302e-05
62	6.448894534252687e-05
63	6.227113765247133e-05
64	6.763679251429476e-05
65	8.76901592356865e-05
66	9.673310511036969e-05
67	9.046008021076579e-05
68	8.129900889209201e-05
69	8.856259974881612e-05
70	7.890048646489027e-05
71	6.0601065504254335e-05
72	6.246266328814132e-05
73	9.625897918302484e-05
74	8.264353166229218e-05
75	8.335741320775235e-05
76	9.74495135179259e-05
77	0.00010838244272824852
78	9.277395386351091e-05
79	8.112391475163794e-05
80	0.00011202642028514988
81	9.689456998727697e-05
82	0.00010984437681239387
83	8.725734189335404e-05
84	0.00010534122213938209
85	6.694627919834137e-05
86	7.031312349506648e-05
87	5.933155867191148e-05
88	7.411863588710756e-05
89	5.49860242302135e-05
90	4.748514707984056e-05
91	6.534439397345393e-05
92	6.943911387151703e-05
93	7.530897506442214e-05
94	9.072258184871316e-05
95	0.00011615186255313813
96	9.784986314480817e-05
97	7.737103838086624e-05
98	9.015541384411064e-05
99	9.562125237156027e-05
100	9.645535937249511e-05
101	0.0001264756817746876
102	0.00015581484644209865
103	0.00014882238852347365
104	0.0001620692202759389
105	0.0001559123141763154
106	0.00015338593993314276
107	0.00015416416956447984
108	0.00014402450624034015
109	0.00010394873580732729
110	0.00011369732530055257
111	9.69394543260508e-05
112	0.00010717506251008945
113	0.00013469001870791315
114	0.00018889342430006994
115	0.00020242407270945547
116	0.00021773100286213987
117	0.00020929614521007013
118	0.00019385249482938138
119	0.00017369024498969723
120	0.00017973580648481517
121	0.00018799809302964438
122	0.000189031543113425
123	0.00018217975859215804
124	0.0001648912025566022
125	0.00013834465596066197
126	0.00011286360604514344
127	0.00010838992025420206
128	0.00013546757711163301
129	0.00014332692848030085
130	0.00017525023151819218
131	0.00021331686106425136
132	0.00021999385840242096
133	0.0001975253105292181
134	0.00019586026331402037
135	0.0001779941768588464
136	0.00017404998359458503
137	0.00019513724234768262
138	0.00022486608665576446
139	0.0002605319740820424
140	0.0002782182040310489
141	0.00027989536292901616
142	0.00027224218529927973
143	0.0002621767607320673
144	0.0002592255043004043
145	0.0002513969515315521
146	0.00026084141535299423
147	0.0002573739015092266
148	0.0002736452291548317
149	0.0002672602562627694
150	0.0002634366232355644
151	0.0002681781620652135
152	0.0002811580014942659
153	0.00028023504054649275
154	0.0002883569063642101
155	0.0003015070919381496
156	0.0002918451464977635
157	0.00027746874618070317
158	0.0002473495891558403
159	0.0002540042750451745
160	0.0002435412473517709
161	0.0002500677070292966
162	0.0002803250239094626
163	0.0002914257392836149
164	0.0002615496960605479
165	0.00025926740598374856
166	0.00024553882370631914
167	0.0002218249311477162
168	0.00023050529035418475
169	0.00023236986864269075
170	0.00025135613831437433
171	0.0002698946003400843
172	0.0002684485649724816
173	0.00027342009976851004
174	0.0002814565585658894
175	0.0002841190214186787
176	0.0002698745609912345
177	0.00028249294081563527
178	0.0003006897130833977
179	0.00032042250487038443
180	0.00033338224250643725
181	0.0003289243458499444
182	0.00032100003071124236
183	0.0003007628409930095
184	0.00027434338256198396
185	0.00025269310426980494
186	0.00026356676838678597
187	0.00025505247682308316
188	0.00026296007029353934
189	0.00027358145203664266
190	0.0002716502286603098
191	0.0002593450704938778
192	0.00028579701451932754
193	0.0002791196975686167
194	0.00027693517769882063
195	0.00027719953630762353
196	0.0003013112194421741
197	0.00027925389850067954
198	0.0002989538002090834
199	0.00033944501671364784
200	0.00033500556833538015
201	0.0003357183921154576
202	0.0003622594226793341
203	0.00036053404164251775
204	0.000340651275022566
205	0.00035775193554839836
206	0.0003570665648805219
207	0.00034464465267179526
208	0.00032648674160892023
209	0.0003055001480768343
210	0.0002833666583481068
211	0.0002608256182309719
212	0.0002631137152460911
213	0.00027027444853330374
214	0.0002694597653131223
215	0.00028310498427850105
216	0.00028854922726635204
217	0.000276879900534395
218	0.00027817201915115444
219	0.0002894041395073363
220	0.0002814632399653724
221	0.00029933154265188167
222	0.0002971344610524382
223	0.0002920602863354535
224	0.0002768521049986747
225	0.00028064573908338775
226	0.00026846321534095414
227	0.0002725905922620744
228	0.00027564615969250943
229	0.00029036748877461077
230	0.00029856125490276413
231	0.00029366560703591034
232	0.0002898752997979523
233	0.00028469941634413215
234	0.000294357369014589
235	0.00029626945812038645
236	0.00029411002085863723
237	0.00031541599940437814
238	0.00032653231392254094
239	0.00032119704243708803
240	0.0003108741960608591
241	0.00031006527898431725
242	0.0003108001286932699
243	0.00031816482270584644
244	0.000308999024215241
245	0.0003038379770073082
246	0.00031025943416144455
247	0.00029590353534214434
248	0.0002750418202242186
249	0.0002858893938889703
250	0.0003008075121888346
251	0.0002881580627747446
252	0.0002888900517248605
253	0.0002941230423148575
254	0.00027355634593898974
255	0.00027297881733570476
256	0.0002818381941000397
257	0.0002635548801330656
258	0.0002438950069846957
259	0.00024526744265913615
260	0.000222724609009603
261	0.00022625674969450893
262	0.00023756111135357776
263	0.00025818052365196716
264	0.0002701807068514847
265	0.00028752387891130965
266	0.0002830967547459845
267	0.0002829619975170186
268	0.00027137017468241984
269	0.0002775586503122568
270	0.0002669773115459073
271	0.0002756389248008015
272	0.0002747006123360915
273	0.0002810201980712371
274	0.00026979751564628897
275	0.0002718747392005713
276	0.0002760548227126097
277	0.0002818213013601911
278	0.00028757547516898156
279	0.0002886134928162809
280	0.00028400992288157986
281	0.0002722530933103234
282	0.0002640462617079828
283	0.0002571570981520693
284	0.00026510500112908176
285	0.0002869676624524031
286	0.00028193592994086995
287	0.0002827273595532406
288	0.000298710173773116
289	0.00028414325774120673
290	0.00027523671754095395
