x	y
0	0.0
1	0.002445747
2	0.0038405711599999994
3	0.00555063416
4	0.00879444996
5	0.01049639618
6	0.010778660780000001
7	0.01174360662
8	0.011777513360000002
9	0.010803478560000001
10	0.011307966740000003
11	0.010556606380000003
12	0.010312269180000003
13	0.010956338239999999
14	0.01065423486
15	0.01070982526
16	0.01069009878
17	0.01057857418
18	0.010765425580000005
19	0.013136182160000004
20	0.013585567760000005
21	0.018844859400000004
22	0.0200217802
23	0.020422329199999995
24	0.019340403999999988
25	0.01928526679999999
26	0.014704832199999995
27	0.014740933599999995
28	0.014626384599999997
29	0.014827337799999996
30	0.015650034999999996
31	0.01610182579999999
32	0.016267801999999998
33	0.016847945600000004
34	0.01678993160000001
35	0.0167922782
36	0.017356388999999993
37	0.017390008199999994
38	0.017162380999999994
39	0.0180422518
40	0.01812492720000001
41	0.01789078220000002
42	0.01765143880000002
43	0.01792916080000002
44	0.01749137460000001
45	0.016839608200000012
46	0.0166623046
47	0.015989021799999992
48	0.015542496199999988
49	0.016369269600000003
50	0.0163097378
51	0.015600637600000012
52	0.01660393560000002
53	0.017011193000000025
54	0.015127914400000008
55	0.015169964400000003
56	0.015930607399999984
57	0.015116270599999981
58	0.016492890599999966
59	0.016468732799999986
60	0.01656721499999998
61	0.016809685599999978
62	0.017708718999999973
63	0.016368825399999974
64	0.017355516199999976
65	0.017548414799999978
66	0.017589892000000006
67	0.017766794600000035
68	0.01827471260000004
69	0.018387919400000043
70	0.018098272000000047
71	0.018352256800000032
72	0.03792059400000003
73	0.03929150240000001
74	0.040855206400000024
75	0.04393752060000002
76	0.044921066200000005
77	0.026628509199999994
78	0.025037902200000017
79	0.024024550399999976
80	0.024970498399999964
81	0.028298740599999973
82	0.029252460999999962
83	0.028606750599999974
84	0.02711258339999998
85	0.023450558999999992
86	0.019398557600000022
87	0.016844338400000013
88	0.01703949840000001
89	0.018042155000000015
90	0.020825244599999994
91	0.021596269799999977
92	0.020882541199999993
93	0.020242264399999987
94	0.019743490400000008
95	0.01808299940000002
96	0.0177326608
97	0.018485096599999994
98	0.0188122994
99	0.02446273699999999
100	0.024111379399999987
101	0.023418893199999992
102	0.028568216599999995
103	0.02891819120000001
104	0.023226063599999992
105	0.024815167999999988
106	0.024120902400000022
107	0.020049501400000037
108	0.021699219999999998
109	0.025696925600000052
110	0.0249574238000001
111	0.027719559200000042
112	0.027964480400000012
113	0.02944283280000004
114	0.026411699999999972
115	0.027786275399999914
116	0.031146110599999943
117	0.03048993899999992
118	0.029677026999999877
119	0.030139035599999885
120	0.02844621999999992
121	0.025920173999999907
122	0.027261661599999966
123	0.036200817200000034
124	0.03900636560000006
125	0.03936545700000007
126	0.03731516680000011
127	0.035008000800000084
128	0.027193925800000063
129	0.02601177340000005
130	0.02678114640000002
131	0.025556912800000033
132	0.029960317400000047
133	0.027708638200000024
134	0.027188802600000006
135	0.02977953360000001
136	0.040046877400000014
137	0.04000272420000002
138	0.04098970419999999
139	0.04031353680000001
140	0.039203925600000036
141	0.03525319600000003
142	0.03477975640000004
143	0.03964314060000005
144	0.040223869800000055
145	0.039522133400000034
146	0.035803959600000025
147	0.03663939100000002
148	0.03186337020000005
149	0.030079749200000096
150	0.02874308840000008
151	0.029451453000000072
152	0.02758829900000004
153	0.028434394400000063
154	0.04178227159999999
155	0.05267565899999997
156	0.05319075419999999
157	0.056274708200000044
158	0.06818079720000006
159	0.0590814152000001
160	0.04896103880000009
161	0.04819601580000006
162	0.044833600200000046
163	0.0410202184000001
164	0.03946055500000014
165	0.039025120000000246
166	0.03720718160000027
167	0.036843954200000174
168	0.03271383400000012
169	0.03398813980000011
170	0.03478963020000005
171	0.03550460320000006
172	0.040631379000000044
173	0.038034443799999984
174	0.035655174599999916
175	0.03549389859999987
176	0.03863117519999992
177	0.03430927700000001
178	0.03180940200000002
179	0.03225182740000001
180	0.03543254299999994
181	0.035341219199999864
182	0.03922318719999982
183	0.04657907419999976
184	0.049813684599999776
185	0.04773287739999983
186	0.04806169399999991
187	0.047076661999999915
188	0.04992736479999991
189	0.04917570419999997
190	0.052041297799999955
191	0.05732079779999992
192	0.05781943079999987
193	0.04972155520000001
194	0.048661726199999936
195	0.04935862740000001
196	0.044864334999999936
197	0.04086210500000007
198	0.04314563979999999
199	0.05216396840000002
200	0.051019587599999916
201	0.04952600499999989
202	0.05253699919999981
203	0.051740305399999895
204	0.042769099999999935
205	0.042998085199999994
206	0.04204619140000006
207	0.04042256380000016
208	0.040590162600000035
209	0.04285628740000007
210	0.04867688060000006
211	0.05239144959999997
212	0.0545738511999998
213	0.058190887199999784
214	0.06013216119999978
215	0.05602650499999982
216	0.059389201799999826
217	0.06442318799999995
218	0.069439955
219	0.07882505879999986
220	0.07894893379999993
221	0.07700682259999994
222	0.08181835039999985
223	0.07797117759999991
224	0.06717125280000005
225	0.0674078176
226	0.07235608120000006
227	0.07125136100000003
228	0.07123964899999997
229	0.07711047839999985
230	0.08120107379999979
231	0.07943337319999984
232	0.0747538539999999
233	0.06853364639999988
234	0.06747663759999992
235	0.06234541379999996
236	0.05623659719999985
237	0.053149793799999935
238	0.062150013599999984
239	0.06464205080000021
240	0.0712664892000003
241	0.08203793960000035
242	0.0898460606000004
243	0.08855743100000027
244	0.08951896420000019
245	0.08367097739999992
246	0.0823655861999999
247	0.07824888959999968
248	0.07927732379999988
249	0.07852629539999967
250	0.07930514619999976
251	0.07976815519999966
252	0.09211354359999965
253	0.09294512599999968
254	0.08739832979999988
255	0.09016976539999995
256	0.09216358960000015
257	0.09274984560000021
258	0.09248601020000002
259	0.08920142359999979
260	0.0903762669999999
261	0.08157727459999968
262	0.06355108199999968
263	0.059133358599999755
264	0.05860080399999994
265	0.05837097659999983
266	0.06309705020000003
267	0.11136997280000002
268	0.12916290779999998
269	0.13070457379999995
270	0.1380336235999998
271	0.14439303039999984
272	0.11037985040000002
273	0.0962163664000002
274	0.11302476600000019
275	0.11584706000000047
276	0.10310740300000028
277	0.08914603060000026
278	0.09298926060000028
279	0.0750482114000004
280	0.05991213720000026
281	0.06777254420000034
282	0.08117162260000015
283	0.08492719659999999
284	0.10119954179999979
285	0.10882281579999997
286	0.10447740080000009
287	0.09621342000000013
288	0.08786204280000014
289	0.09247464480000041
290	0.08370230760000012
291	0.08806587519999987
292	0.1158157899999999
293	0.11835961239999974
294	0.13197518039999956
295	0.1385151225999998
