x	y
0	1271.5725063253194
1	1180.6471260398625
2	1100.6070468649268
3	1048.1841532785445
4	995.1844150211662
5	897.0175941411405
6	904.7659306565299
7	989.1492902019993
8	987.9760621303692
9	980.1346008652821
10	975.2145720573142
11	918.169849190861
12	867.3572293885052
13	870.1029084444046
14	870.165808185935
15	895.9392549812794
16	909.2126513198018
17	896.5572099760175
18	905.588848541677
19	917.8960416540504
20	884.5307362690568
21	885.4107797980308
22	910.6396222382784
23	950.7919934809208
24	984.7972879260778
25	1033.6650475919246
26	1109.4594302743674
27	1163.490133830905
28	1207.1323755949736
29	1256.475388368964
30	1293.1321700900794
31	1308.3652205467224
32	1356.1429844796658
33	1346.8144431143999
34	1382.4032822757958
35	1417.6508032109589
36	1419.979951563105
37	1416.8286193098872
38	1474.2088155712931
39	1488.0451222565025
40	1522.6844111591577
41	1552.7944056004285
42	1572.1950431264936
43	1597.4941107578575
44	1622.2782170407474
45	1633.5851493947207
46	1640.1244106784463
47	1698.6191046901047
48	1677.251901641488
49	1688.544471810758
50	1649.5630447611213
51	1692.694182498008
52	1679.519017099589
53	1688.5783292740584
54	1648.7527028221637
55	1670.518624633923
56	1631.45137703605
57	1600.6187820967286
58	1560.4273820083588
59	1548.0686006300152
60	1499.763464076072
61	1484.821707994491
62	1463.760041128099
63	1504.030304221064
64	1546.2596235834062
65	1601.9414164714515
66	1582.2935333361384
67	1573.733378801914
68	1512.7196110327263
69	1466.276890113298
70	1448.3449287162161
71	1472.9019802335183
72	1528.6563304912765
73	1577.668819076894
74	1547.4012844241224
75	1538.8199028036556
76	1549.0669738975819
77	1533.4758133615367
78	1538.4869681168348
79	1624.5341018412262
80	1644.5602557655425
81	1650.160179219162
82	1654.03101368919
83	1643.5423708081246
84	1614.0844173319638
85	1602.5372873492538
86	1575.6385197497905
87	1584.936376426369
88	1587.3096764557063
89	1588.1006844863296
90	1604.8224573649466
91	1629.4814356818795
92	1616.827466802299
93	1658.4098287552595
94	1679.8449332110583
95	1678.7249546959997
96	1653.9816567726434
97	1700.0548753388225
98	1645.4285436369478
99	1629.0519711986185
100	1612.6260825574398
101	1679.134511166811
102	1658.8287680238486
103	1719.0170954346656
104	1717.6010156810285
105	1737.0135303348302
106	1727.2466212004424
107	1702.9448602497578
108	1662.587153762579
109	1663.836759966612
110	1665.4857071131469
111	1646.0878585070373
112	1652.1552351891994
113	1681.487905821204
114	1722.35675252378
115	1740.431139025092
116	1750.8501517385243
117	1791.260314384103
118	1773.2034391641616
119	1771.7290223836899
120	1795.9481313630938
121	1817.409889869392
122	1802.75298897475
123	1839.553478012979
124	1835.9266363725067
125	1833.7875235645101
126	1859.367859765701
127	1883.8888799754902
128	1895.558219733648
129	1889.4490441290661
130	1828.1074713984503
131	1792.8615479478613
132	1707.845052583702
133	1690.1353304633872
134	1695.9013353111222
135	1718.7443053711206
136	1699.6692603264005
137	1752.2438108529896
138	1740.7841109666974
139	1764.810317088291
140	1758.5838328316809
141	1784.1820448338985
142	1795.0202341809868
143	1807.9777054555714
144	1773.6299743808806
145	1837.0159999378025
146	1809.5953147418797
147	1822.0858098767699
148	1815.7595241397619
149	1845.2744203358889
150	1840.713826110959
151	1911.3323526127265
152	1867.6180090038106
153	1893.909795811586
154	1863.8471034301444
155	1854.286117632501
156	1800.6886898994446
157	1844.7409857138991
158	1764.8243139609694
159	1750.4013825619593
160	1734.6851288953796
161	1702.4551630655303
162	1677.3585031935945
163	1753.4288385340944
164	1785.8587519861758
165	1776.4970151938498
166	1845.1501964390277
167	1885.640120060742
168	1901.0850080765783
169	2016.376198554784
170	2055.464398739487
171	2079.181944216788
172	2103.248750322312
173	2108.575115272403
174	2054.4582980733367
175	2175.449177708849
176	2268.742467066273
177	2294.618653471395
178	2381.7040996622295
179	2452.124367222935
180	2461.2235550411046
181	2405.141564767063
182	2478.706434813887
183	2487.9700603164733
184	2474.8455706723034
185	2471.5970593102275
186	2475.073778936267
187	2484.1160914450884
188	2498.8310264136644
189	2476.1260919269175
190	2388.4442733939736
191	2386.7149239297955
192	2371.762344830856
193	2379.5421472489834
194	2374.6617239534853
195	2453.7506761968134
